category,dates,value
최고기온(℃),2012-07-24,32.1
최저기온(℃),2012-07-24,25.5
최고기온(℃),2012-07-25,32.1
최저기온(℃),2012-07-25,24.2
최고기온(℃),2012-07-26,32.6
최저기온(℃),2012-07-26,24.3
최고기온(℃),2012-07-27,32.3
최저기온(℃),2012-07-27,24.9
최고기온(℃),2012-07-28,33.2
최저기온(℃),2012-07-28,25.2
최고기온(℃),2012-07-29,33.2
최저기온(℃),2012-07-29,26.2
최고기온(℃),2012-07-30,31.6
최저기온(℃),2012-07-30,23.0
최고기온(℃),2012-07-31,33.0
최저기온(℃),2012-07-31,26.6
최고기온(℃),2012-08-01,35.3
최저기온(℃),2012-08-01,25.9
최고기온(℃),2012-08-02,35.5
최저기온(℃),2012-08-02,26.8
최고기온(℃),2012-08-03,35.4
최저기온(℃),2012-08-03,27.1
최고기온(℃),2012-08-04,36.2
최저기온(℃),2012-08-04,28.2
최고기온(℃),2012-08-05,36.7
최저기온(℃),2012-08-05,27.5
최고기온(℃),2012-08-06,35.8
최저기온(℃),2012-08-06,27.8
최고기온(℃),2012-08-07,35.0
최저기온(℃),2012-08-07,26.6
최고기온(℃),2012-08-08,34.3
최저기온(℃),2012-08-08,25.6
최고기온(℃),2012-08-09,34.6
최저기온(℃),2012-08-09,26.6
최고기온(℃),2012-08-10,29.0
최저기온(℃),2012-08-10,25.7
최고기온(℃),2012-08-11,31.8
최저기온(℃),2012-08-11,24.0
최고기온(℃),2012-08-12,27.9
최저기온(℃),2012-08-12,22.3
최고기온(℃),2012-08-13,32.1
최저기온(℃),2012-08-13,22.1
최고기온(℃),2012-08-14,31.2
최저기온(℃),2012-08-14,23.2
최고기온(℃),2012-08-15,27.1
최저기온(℃),2012-08-15,22.4
최고기온(℃),2012-08-16,28.9
최저기온(℃),2012-08-16,22.7
최고기온(℃),2012-08-17,32.2
최저기온(℃),2012-08-17,24.3
최고기온(℃),2012-08-18,28.6
최저기온(℃),2012-08-18,25.8
최고기온(℃),2012-08-19,30.8
최저기온(℃),2012-08-19,26.3
최고기온(℃),2012-08-20,27.1
최저기온(℃),2012-08-20,24.0
최고기온(℃),2012-08-21,28.7
최저기온(℃),2012-08-21,23.5
최고기온(℃),2012-08-22,24.6
최저기온(℃),2012-08-22,20.3
최고기온(℃),2012-08-23,25.7
최저기온(℃),2012-08-23,20.5
최고기온(℃),2012-08-24,26.1
최저기온(℃),2012-08-24,21.1
최고기온(℃),2012-08-25,28.9
최저기온(℃),2012-08-25,21.5
최고기온(℃),2012-08-26,32.4
최저기온(℃),2012-08-26,24.1
최고기온(℃),2012-08-27,32.9
최저기온(℃),2012-08-27,24.5
최고기온(℃),2012-08-28,29.4
최저기온(℃),2012-08-28,21.8
최고기온(℃),2012-08-29,29.1
최저기온(℃),2012-08-29,21.7
최고기온(℃),2012-08-30,24.7
최저기온(℃),2012-08-30,18.7
최고기온(℃),2012-08-31,28.4
최저기온(℃),2012-08-31,18.7
최고기온(℃),2012-09-01,29.4
최저기온(℃),2012-09-01,22.3
최고기온(℃),2012-09-02,29.5
최저기온(℃),2012-09-02,20.8
최고기온(℃),2012-09-03,28.5
최저기온(℃),2012-09-03,22.2
최고기온(℃),2012-09-04,24.4
최저기온(℃),2012-09-04,19.7
최고기온(℃),2012-09-05,26.1
최저기온(℃),2012-09-05,19.2
최고기온(℃),2012-09-06,27.1
최저기온(℃),2012-09-06,16.0
최고기온(℃),2012-09-07,27.2
최저기온(℃),2012-09-07,16.9
최고기온(℃),2012-09-08,23.7
최저기온(℃),2012-09-08,17.7
최고기온(℃),2012-09-09,25.0
최저기온(℃),2012-09-09,17.1
최고기온(℃),2012-09-10,28.3
최저기온(℃),2012-09-10,17.8
최고기온(℃),2012-09-11,27.5
최저기온(℃),2012-09-11,18.1
최고기온(℃),2012-09-12,24.8
최저기온(℃),2012-09-12,19.6
최고기온(℃),2012-09-13,21.1
최저기온(℃),2012-09-13,18.6
최고기온(℃),2012-09-14,21.8
최저기온(℃),2012-09-14,17.3
최고기온(℃),2012-09-15,25.5
최저기온(℃),2012-09-15,17.0
최고기온(℃),2012-09-16,22.1
최저기온(℃),2012-09-16,17.5
최고기온(℃),2012-09-17,18.4
최저기온(℃),2012-09-17,16.0
최고기온(℃),2012-09-18,24.6
최저기온(℃),2012-09-18,17.7
최고기온(℃),2012-09-19,25.2
최저기온(℃),2012-09-19,17.7
최고기온(℃),2012-09-20,24.7
최저기온(℃),2012-09-20,15.6
최고기온(℃),2012-09-21,24.3
최저기온(℃),2012-09-21,17.2
최고기온(℃),2012-09-22,26.4
최저기온(℃),2012-09-22,15.2
최고기온(℃),2012-09-23,26.6
최저기온(℃),2012-09-23,16.4
최고기온(℃),2012-09-24,27.5
최저기온(℃),2012-09-24,16.1
최고기온(℃),2012-09-25,27.8
최저기온(℃),2012-09-25,16.9
최고기온(℃),2012-09-26,25.4
최저기온(℃),2012-09-26,17.5
최고기온(℃),2012-09-27,23.6
최저기온(℃),2012-09-27,17.7
최고기온(℃),2012-09-28,22.0
최저기온(℃),2012-09-28,15.4
최고기온(℃),2012-09-29,19.8
최저기온(℃),2012-09-29,14.0
최고기온(℃),2012-09-30,21.0
최저기온(℃),2012-09-30,12.0
최고기온(℃),2013-07-01,31.3
최저기온(℃),2013-07-01,23.9
최고기온(℃),2013-07-02,27.9
최저기온(℃),2013-07-02,21.5
최고기온(℃),2013-07-03,30.7
최저기온(℃),2013-07-03,20.5
최고기온(℃),2013-07-04,27.6
최저기온(℃),2013-07-04,23.1
최고기온(℃),2013-07-05,30.2
최저기온(℃),2013-07-05,22.1
최고기온(℃),2013-07-06,30.6
최저기온(℃),2013-07-06,21.6
최고기온(℃),2013-07-07,29.5
최저기온(℃),2013-07-07,22.4
최고기온(℃),2013-07-08,26.3
최저기온(℃),2013-07-08,22.3
최고기온(℃),2013-07-09,26.2
최저기온(℃),2013-07-09,23.5
최고기온(℃),2013-07-10,26.1
최저기온(℃),2013-07-10,24.6
최고기온(℃),2013-07-11,25.1
최저기온(℃),2013-07-11,23.8
최고기온(℃),2013-07-12,24.3
최저기온(℃),2013-07-12,23.2
최고기온(℃),2013-07-13,25.6
최저기온(℃),2013-07-13,22.2
최고기온(℃),2013-07-14,25.4
최저기온(℃),2013-07-14,23.1
최고기온(℃),2013-07-15,29.1
최저기온(℃),2013-07-15,23.6
최고기온(℃),2013-07-16,28.8
최저기온(℃),2013-07-16,25.2
최고기온(℃),2013-07-17,25.7
최저기온(℃),2013-07-17,23.5
최고기온(℃),2013-07-18,27.7
최저기온(℃),2013-07-18,23.8
최고기온(℃),2013-07-19,30.5
최저기온(℃),2013-07-19,23.3
최고기온(℃),2013-07-20,30.3
최저기온(℃),2013-07-20,25.3
최고기온(℃),2013-07-21,28.4
최저기온(℃),2013-07-21,25.6
최고기온(℃),2013-07-22,29.4
최저기온(℃),2013-07-22,24.1
최고기온(℃),2013-07-23,26.4
최저기온(℃),2013-07-23,24.7
최고기온(℃),2013-07-24,27.6
최저기온(℃),2013-07-24,23.2
최고기온(℃),2013-07-25,30.2
최저기온(℃),2013-07-25,22.9
최고기온(℃),2013-07-26,31.1
최저기온(℃),2013-07-26,23.1
최고기온(℃),2013-07-27,31.2
최저기온(℃),2013-07-27,23.1
최고기온(℃),2013-07-28,26.7
최저기온(℃),2013-07-28,23.9
최고기온(℃),2013-07-29,29.6
최저기온(℃),2013-07-29,24.4
최고기온(℃),2013-07-30,29.9
최저기온(℃),2013-07-30,24.0
최고기온(℃),2013-07-31,29.0
최저기온(℃),2013-07-31,24.7
최고기온(℃),2013-08-01,32.1
최저기온(℃),2013-08-01,24.5
최고기온(℃),2013-08-02,29.3
최저기온(℃),2013-08-02,25.2
최고기온(℃),2013-08-03,32.6
최저기온(℃),2013-08-03,26.7
최고기온(℃),2013-08-04,31.3
최저기온(℃),2013-08-04,26.4
최고기온(℃),2013-08-05,30.1
최저기온(℃),2013-08-05,26.4
최고기온(℃),2013-08-06,27.6
최저기온(℃),2013-08-06,23.0
최고기온(℃),2013-08-07,32.1
최저기온(℃),2013-08-07,25.0
최고기온(℃),2013-08-08,32.8
최저기온(℃),2013-08-08,27.3
최고기온(℃),2013-08-09,30.8
최저기온(℃),2013-08-09,27.9
최고기온(℃),2013-08-10,29.4
최저기온(℃),2013-08-10,25.8
최고기온(℃),2013-08-11,33.2
최저기온(℃),2013-08-11,24.2
최고기온(℃),2013-08-12,32.6
최저기온(℃),2013-08-12,27.1
최고기온(℃),2013-08-13,32.9
최저기온(℃),2013-08-13,26.6
최고기온(℃),2013-08-14,32.0
최저기온(℃),2013-08-14,26.2
최고기온(℃),2013-08-15,32.4
최저기온(℃),2013-08-15,25.8
최고기온(℃),2013-08-16,31.7
최저기온(℃),2013-08-16,26.1
최고기온(℃),2013-08-17,31.6
최저기온(℃),2013-08-17,27.1
최고기온(℃),2013-08-18,31.5
최저기온(℃),2013-08-18,26.0
최고기온(℃),2013-08-19,32.3
최저기온(℃),2013-08-19,25.7
최고기온(℃),2013-08-20,32.3
최저기온(℃),2013-08-20,23.0
최고기온(℃),2013-08-21,33.9
최저기온(℃),2013-08-21,24.2
최고기온(℃),2013-08-22,32.3
최저기온(℃),2013-08-22,26.3
최고기온(℃),2013-08-23,28.7
최저기온(℃),2013-08-23,23.7
최고기온(℃),2013-08-24,31.5
최저기온(℃),2013-08-24,21.9
최고기온(℃),2013-08-25,32.1
최저기온(℃),2013-08-25,22.0
최고기온(℃),2013-08-26,31.6
최저기온(℃),2013-08-26,22.8
최고기온(℃),2013-08-27,29.3
최저기온(℃),2013-08-27,22.5
최고기온(℃),2013-08-28,30.8
최저기온(℃),2013-08-28,22.7
최고기온(℃),2013-08-29,26.7
최저기온(℃),2013-08-29,24.5
최고기온(℃),2013-08-30,28.3
최저기온(℃),2013-08-30,22.3
최고기온(℃),2013-08-31,27.9
최저기온(℃),2013-08-31,21.1
최고기온(℃),2013-09-01,28.2
최저기온(℃),2013-09-01,19.8
최고기온(℃),2013-09-02,26.9
최저기온(℃),2013-09-02,17.3
최고기온(℃),2013-09-03,26.8
최저기온(℃),2013-09-03,16.4
최고기온(℃),2013-09-04,27.5
최저기온(℃),2013-09-04,16.4
최고기온(℃),2013-09-05,24.1
최저기온(℃),2013-09-05,17.9
최고기온(℃),2013-09-06,23.1
최저기온(℃),2013-09-06,19.0
최고기온(℃),2013-09-07,26.9
최저기온(℃),2013-09-07,17.9
최고기온(℃),2013-09-08,27.9
최저기온(℃),2013-09-08,18.4
최고기온(℃),2013-09-09,26.5
최저기온(℃),2013-09-09,19.8
최고기온(℃),2013-09-10,25.2
최저기온(℃),2013-09-10,19.1
최고기온(℃),2013-09-11,20.9
최저기온(℃),2013-09-11,19.1
최고기온(℃),2013-09-12,26.3
최저기온(℃),2013-09-12,20.3
최고기온(℃),2013-09-13,25.2
최저기온(℃),2013-09-13,20.9
최고기온(℃),2013-09-14,25.3
최저기온(℃),2013-09-14,21.5
최고기온(℃),2013-09-15,28.2
최저기온(℃),2013-09-15,20.3
최고기온(℃),2013-09-16,27.0
최저기온(℃),2013-09-16,15.2
최고기온(℃),2013-09-17,29.3
최저기온(℃),2013-09-17,17.0
최고기온(℃),2013-09-18,31.1
최저기온(℃),2013-09-18,17.5
최고기온(℃),2013-09-19,30.2
최저기온(℃),2013-09-19,20.5
최고기온(℃),2013-09-20,28.0
최저기온(℃),2013-09-20,20.1
최고기온(℃),2013-09-21,27.8
최저기온(℃),2013-09-21,19.9
최고기온(℃),2013-09-22,27.2
최저기온(℃),2013-09-22,20.4
최고기온(℃),2013-09-23,29.0
최저기온(℃),2013-09-23,18.6
최고기온(℃),2013-09-24,23.9
최저기온(℃),2013-09-24,20.0
최고기온(℃),2013-09-25,24.2
최저기온(℃),2013-09-25,15.3
최고기온(℃),2013-09-26,22.5
최저기온(℃),2013-09-26,12.7
최고기온(℃),2013-09-27,24.0
최저기온(℃),2013-09-27,10.9
최고기온(℃),2013-09-28,19.9
최저기온(℃),2013-09-28,15.2
최고기온(℃),2013-09-29,19.7
최저기온(℃),2013-09-29,14.7
최고기온(℃),2013-09-30,25.5
최저기온(℃),2013-09-30,18.0
최고기온(℃),2014-07-01,31.2
최저기온(℃),2014-07-01,21.1
최고기온(℃),2014-07-02,31.1
최저기온(℃),2014-07-02,22.1
최고기온(℃),2014-07-03,24.7
최저기온(℃),2014-07-03,21.4
최고기온(℃),2014-07-04,32.3
최저기온(℃),2014-07-04,21.6
최고기온(℃),2014-07-05,29.7
최저기온(℃),2014-07-05,22.3
최고기온(℃),2014-07-06,29.5
최저기온(℃),2014-07-06,23.0
최고기온(℃),2014-07-07,33.8
최저기온(℃),2014-07-07,20.8
최고기온(℃),2014-07-08,29.3
최저기온(℃),2014-07-08,23.7
최고기온(℃),2014-07-09,33.0
최저기온(℃),2014-07-09,25.6
최고기온(℃),2014-07-10,33.6
최저기온(℃),2014-07-10,24.6
최고기온(℃),2014-07-11,32.8
최저기온(℃),2014-07-11,23.0
최고기온(℃),2014-07-12,29.6
최저기온(℃),2014-07-12,22.9
최고기온(℃),2014-07-13,29.4
최저기온(℃),2014-07-13,23.0
최고기온(℃),2014-07-14,30.7
최저기온(℃),2014-07-14,22.8
최고기온(℃),2014-07-15,32.3
최저기온(℃),2014-07-15,23.9
최고기온(℃),2014-07-16,32.2
최저기온(℃),2014-07-16,23.5
최고기온(℃),2014-07-17,29.6
최저기온(℃),2014-07-17,23.6
최고기온(℃),2014-07-18,30.6
최저기온(℃),2014-07-18,22.6
최고기온(℃),2014-07-19,30.7
최저기온(℃),2014-07-19,24.7
최고기온(℃),2014-07-20,33.2
최저기온(℃),2014-07-20,24.6
최고기온(℃),2014-07-21,31.6
최저기온(℃),2014-07-21,24.4
최고기온(℃),2014-07-22,28.2
최저기온(℃),2014-07-22,24.6
최고기온(℃),2014-07-23,25.2
최저기온(℃),2014-07-23,21.7
최고기온(℃),2014-07-24,24.5
최저기온(℃),2014-07-24,19.1
최고기온(℃),2014-07-25,33.7
최저기온(℃),2014-07-25,22.1
최고기온(℃),2014-07-26,27.3
최저기온(℃),2014-07-26,20.8
최고기온(℃),2014-07-27,30.6
최저기온(℃),2014-07-27,21.4
최고기온(℃),2014-07-28,31.3
최저기온(℃),2014-07-28,21.6
최고기온(℃),2014-07-29,30.1
최저기온(℃),2014-07-29,23.4
최고기온(℃),2014-07-30,33.5
최저기온(℃),2014-07-30,25.0
최고기온(℃),2014-07-31,34.4
최저기온(℃),2014-07-31,25.8
최고기온(℃),2014-08-01,34.7
최저기온(℃),2014-08-01,24.7
최고기온(℃),2014-08-02,35.8
최저기온(℃),2014-08-02,28.7
최고기온(℃),2014-08-03,30.5
최저기온(℃),2014-08-03,24.1
최고기온(℃),2014-08-04,29.6
최저기온(℃),2014-08-04,24.7
최고기온(℃),2014-08-05,29.2
최저기온(℃),2014-08-05,25.0
최고기온(℃),2014-08-06,26.2
최저기온(℃),2014-08-06,22.5
최고기온(℃),2014-08-07,27.1
최저기온(℃),2014-08-07,22.6
최고기온(℃),2014-08-08,30.6
최저기온(℃),2014-08-08,21.9
최고기온(℃),2014-08-09,31.6
최저기온(℃),2014-08-09,22.3
최고기온(℃),2014-08-10,27.7
최저기온(℃),2014-08-10,19.6
최고기온(℃),2014-08-11,28.6
최저기온(℃),2014-08-11,18.3
최고기온(℃),2014-08-12,30.4
최저기온(℃),2014-08-12,22.3
최고기온(℃),2014-08-13,26.7
최저기온(℃),2014-08-13,22.5
최고기온(℃),2014-08-14,24.2
최저기온(℃),2014-08-14,21.4
최고기온(℃),2014-08-15,29.6
최저기온(℃),2014-08-15,20.9
최고기온(℃),2014-08-16,31.8
최저기온(℃),2014-08-16,22.2
최고기온(℃),2014-08-17,25.0
최저기온(℃),2014-08-17,22.9
최고기온(℃),2014-08-18,24.4
최저기온(℃),2014-08-18,20.9
최고기온(℃),2014-08-19,25.3
최저기온(℃),2014-08-19,20.4
최고기온(℃),2014-08-20,28.0
최저기온(℃),2014-08-20,22.4
최고기온(℃),2014-08-21,24.6
최저기온(℃),2014-08-21,21.8
최고기온(℃),2014-08-22,28.2
최저기온(℃),2014-08-22,21.8
최고기온(℃),2014-08-23,29.7
최저기온(℃),2014-08-23,22.8
최고기온(℃),2014-08-24,30.7
최저기온(℃),2014-08-24,20.7
최고기온(℃),2014-08-25,28.6
최저기온(℃),2014-08-25,24.1
최고기온(℃),2014-08-26,29.6
최저기온(℃),2014-08-26,21.6
최고기온(℃),2014-08-27,28.6
최저기온(℃),2014-08-27,21.1
최고기온(℃),2014-08-28,30.7
최저기온(℃),2014-08-28,19.8
최고기온(℃),2014-08-29,30.1
최저기온(℃),2014-08-29,21.0
최고기온(℃),2014-08-30,30.7
최저기온(℃),2014-08-30,19.9
최고기온(℃),2014-08-31,29.0
최저기온(℃),2014-08-31,20.7
최고기온(℃),2014-09-01,29.7
최저기온(℃),2014-09-01,20.4
최고기온(℃),2014-09-02,27.7
최저기온(℃),2014-09-02,19.3
최고기온(℃),2014-09-03,20.6
최저기온(℃),2014-09-03,17.4
최고기온(℃),2014-09-04,27.6
최저기온(℃),2014-09-04,18.0
최고기온(℃),2014-09-05,29.0
최저기온(℃),2014-09-05,20.0
최고기온(℃),2014-09-06,30.8
최저기온(℃),2014-09-06,20.3
최고기온(℃),2014-09-07,31.3
최저기온(℃),2014-09-07,19.8
최고기온(℃),2014-09-08,30.2
최저기온(℃),2014-09-08,20.6
최고기온(℃),2014-09-09,28.2
최저기온(℃),2014-09-09,19.9
최고기온(℃),2014-09-10,28.9
최저기온(℃),2014-09-10,16.7
최고기온(℃),2014-09-11,29.2
최저기온(℃),2014-09-11,17.5
최고기온(℃),2014-09-12,26.6
최저기온(℃),2014-09-12,18.6
최고기온(℃),2014-09-13,28.3
최저기온(℃),2014-09-13,18.6
최고기온(℃),2014-09-14,28.4
최저기온(℃),2014-09-14,18.2
최고기온(℃),2014-09-15,27.5
최저기온(℃),2014-09-15,20.6
최고기온(℃),2014-09-16,27.0
최저기온(℃),2014-09-16,15.8
최고기온(℃),2014-09-17,22.6
최저기온(℃),2014-09-17,17.6
최고기온(℃),2014-09-18,27.0
최저기온(℃),2014-09-18,16.2
최고기온(℃),2014-09-19,28.4
최저기온(℃),2014-09-19,14.9
최고기온(℃),2014-09-20,28.1
최저기온(℃),2014-09-20,15.4
최고기온(℃),2014-09-21,25.6
최저기온(℃),2014-09-21,17.5
최고기온(℃),2014-09-22,27.9
최저기온(℃),2014-09-22,15.0
최고기온(℃),2014-09-23,29.0
최저기온(℃),2014-09-23,18.1
최고기온(℃),2014-09-24,23.8
최저기온(℃),2014-09-24,18.0
최고기온(℃),2014-09-25,27.7
최저기온(℃),2014-09-25,17.7
최고기온(℃),2014-09-26,24.2
최저기온(℃),2014-09-26,18.6
최고기온(℃),2014-09-27,25.1
최저기온(℃),2014-09-27,18.3
최고기온(℃),2014-09-28,24.7
최저기온(℃),2014-09-28,19.2
최고기온(℃),2014-09-29,20.7
최저기온(℃),2014-09-29,17.7
최고기온(℃),2014-09-30,23.7
최저기온(℃),2014-09-30,15.4
최고기온(℃),2015-07-01,27.9
최저기온(℃),2015-07-01,21.0
최고기온(℃),2015-07-02,29.3
최저기온(℃),2015-07-02,20.4
최고기온(℃),2015-07-03,28.3
최저기온(℃),2015-07-03,19.2
최고기온(℃),2015-07-04,29.9
최저기온(℃),2015-07-04,18.2
최고기온(℃),2015-07-05,29.6
최저기온(℃),2015-07-05,20.1
최고기온(℃),2015-07-06,32.5
최저기온(℃),2015-07-06,20.2
최고기온(℃),2015-07-07,29.7
최저기온(℃),2015-07-07,21.4
최고기온(℃),2015-07-08,26.3
최저기온(℃),2015-07-08,20.7
최고기온(℃),2015-07-09,31.8
최저기온(℃),2015-07-09,22.1
최고기온(℃),2015-07-10,34.3
최저기온(℃),2015-07-10,23.6
최고기온(℃),2015-07-11,36.0
최저기온(℃),2015-07-11,25.7
최고기온(℃),2015-07-12,28.0
최저기온(℃),2015-07-12,24.0
최고기온(℃),2015-07-13,24.9
최저기온(℃),2015-07-13,21.4
최고기온(℃),2015-07-14,31.4
최저기온(℃),2015-07-14,22.5
최고기온(℃),2015-07-15,33.9
최저기온(℃),2015-07-15,22.7
최고기온(℃),2015-07-16,28.9
최저기온(℃),2015-07-16,20.6
최고기온(℃),2015-07-17,28.6
최저기온(℃),2015-07-17,18.4
최고기온(℃),2015-07-18,27.8
최저기온(℃),2015-07-18,22.3
최고기온(℃),2015-07-19,29.8
최저기온(℃),2015-07-19,21.3
최고기온(℃),2015-07-20,31.2
최저기온(℃),2015-07-20,24.4
최고기온(℃),2015-07-21,29.6
최저기온(℃),2015-07-21,24.6
최고기온(℃),2015-07-22,31.7
최저기온(℃),2015-07-22,25.3
최고기온(℃),2015-07-23,32.1
최저기온(℃),2015-07-23,24.9
최고기온(℃),2015-07-24,25.4
최저기온(℃),2015-07-24,22.6
최고기온(℃),2015-07-25,26.4
최저기온(℃),2015-07-25,24.4
최고기온(℃),2015-07-26,30.0
최저기온(℃),2015-07-26,23.5
최고기온(℃),2015-07-27,30.0
최저기온(℃),2015-07-27,24.4
최고기온(℃),2015-07-28,31.2
최저기온(℃),2015-07-28,24.6
최고기온(℃),2015-07-29,28.8
최저기온(℃),2015-07-29,24.8
최고기온(℃),2015-07-30,33.1
최저기온(℃),2015-07-30,25.5
최고기온(℃),2015-07-31,32.4
최저기온(℃),2015-07-31,26.2
최고기온(℃),2015-08-01,31.6
최저기온(℃),2015-08-01,26.0
최고기온(℃),2015-08-02,29.2
최저기온(℃),2015-08-02,24.1
최고기온(℃),2015-08-03,31.5
최저기온(℃),2015-08-03,25.6
최고기온(℃),2015-08-04,30.8
최저기온(℃),2015-08-04,25.4
최고기온(℃),2015-08-05,32.7
최저기온(℃),2015-08-05,25.9
최고기온(℃),2015-08-06,34.4
최저기온(℃),2015-08-06,24.5
최고기온(℃),2015-08-07,34.4
최저기온(℃),2015-08-07,26.0
최고기온(℃),2015-08-08,33.0
최저기온(℃),2015-08-08,24.3
최고기온(℃),2015-08-09,31.0
최저기온(℃),2015-08-09,23.3
최고기온(℃),2015-08-10,32.0
최저기온(℃),2015-08-10,23.9
