date,highway,distance,direction,animal,category,hour,minute,index_final,longitude,latitude,check,index
12/2/2016,중부내륙선,166.8,양평,멧돼지,충북,23,35,중부내륙선_166.8,128.155783022,36.586915863,150~200km 미만구간,중부내륙선_150~200km 미만구간
12/13/2016,중부내륙선,166.5,내서,고라니,충북,9,25,중부내륙선_166.5,128.153451044,36.584980536,150~200km 미만구간,중부내륙선_150~200km 미만구간
11/30/2016,중부내륙선,163.4,내서,고라니,충북,8,32,중부내륙선_163.4,128.146755952,36.558307476,150~200km 미만구간,중부내륙선_150~200km 미만구간
12/25/2016,중부내륙선,159.3,양평,고라니,충북,10,55,중부내륙선_159.3,128.169148322,36.531264966,150~200km 미만구간,중부내륙선_150~200km 미만구간
7/30/2016,중부내륙선,156,양평,고라니,충북,10,20,중부내륙선_156,128.185173623,36.504676326,150~200km 미만구간,중부내륙선_150~200km 미만구간
5/5/2016,중부내륙선,155.4,양평,고라니,충북,2,30,중부내륙선_155.4,128.1886572,36.500085748,150~200km 미만구간,중부내륙선_150~200km 미만구간
4/28/2016,중부내륙선,153.4,내서,고라니,충북,22,45,중부내륙선_153.4,128.199193535,36.484254565,150~200km 미만구간,중부내륙선_150~200km 미만구간
5/5/2016,중앙선,182.3,부산,멧돼지,대구경북,22,10,중앙선_182.3,128.604867181,36.495276339,150~200km 미만구간,중앙선_150~200km 미만구간
5/16/2016,중앙선,196.6,부산,고라니,대구경북,4,5,중앙선_196.6,128.603526932,36.594070133,150~200km 미만구간,중앙선_150~200km 미만구간
5/23/2016,중앙선,197.6,부산,고라니,대구경북,1,35,중앙선_197.6,128.593346256,36.597788624,150~200km 미만구간,중앙선_150~200km 미만구간
6/4/2016,중앙선,194,부산,고라니,대구경북,3,25,중앙선_194,128.630888872,36.586841881,150~200km 미만구간,중앙선_150~200km 미만구간
7/30/2016,중앙선,190.6,부산,고라니,대구경북,23,0,중앙선_190.6,128.645631753,36.5599333,150~200km 미만구간,중앙선_150~200km 미만구간
9/29/2016,중앙선,179.4,부산,멧돼지,대구경북,3,35,중앙선_179.4,128.621679745,36.474371211,150~200km 미만구간,중앙선_150~200km 미만구간
12/5/2016,중앙선,197.7,부산,멧돼지,대구경북,2,30,중앙선_197.7,128.592328304,36.598160769,150~200km 미만구간,중앙선_150~200km 미만구간
7/17/2016,남해선,164.6,순천,고라니,부산경남,12,55,남해선_164.6,128.980734312,35.218909308,150~200km 미만구간,남해선_150~200km 미만구간
10/23/2016,남해선,163.3,부산,멧돼지,부산경남,1,45,남해선_163.3,128.966557683,35.219735654,150~200km 미만구간,남해선_150~200km 미만구간
1/7/2017,영동선,185.5,강릉,고라니,강원,22,35,영동선_185.5,128.434774054,37.608896523,150~200km 미만구간,영동선_150~200km 미만구간
1/7/2017,호남선,152.8,순천,고라니,전북,17,19,호남선_152.8,126.992910945,35.741924176,150~200km 미만구간,호남선_150~200km 미만구간
1/5/2017,중부선,191.8,통영,고라니,전북,5,46,중부선_191.8,127.493031992,36.157610362,150~200km 미만구간,중부선_150~200km 미만구간
1/27/2017,중부선,150.3,대전,고라니,전북,13,30,중부선_150.3,127.646812371,35.849115052,150~200km 미만구간,중부선_150~200km 미만구간
1/15/2017,호남선,188.1,순천,고라니,전북,8,22,호남선_188.1,127.103169983,36.027782848,150~200km 미만구간,호남선_150~200km 미만구간
1/7/2017,서해안선,183.4,서울,고라니,전북,6,51,서해안선_183.4,126.559398559,36.255100998,150~200km 미만구간,서해안선_150~200km 미만구간
1/2/2017,경부선,168,부산,고라니,대구경북,23,40,경부선_168,128.362196938,36.071356632,150~200km 미만구간,경부선_150~200km 미만구간
2/1/2017,호남선,170,천안,고라니,전북,11,20,호남선_170,127.057318148,35.88316653,150~200km 미만구간,호남선_150~200km 미만구간
2/3/2017,서해안선,164.3,서울,고라니,전북,14,7,서해안선_164.3,126.65335309,36.105857799,150~200km 미만구간,서해안선_150~200km 미만구간
2/26/2017,중부내륙선,193.8,창원,오소리,충북,10,30,중부내륙선_193.8,128.000938074,36.753891187,150~200km 미만구간,중부내륙선_150~200km 미만구간
2/6/2017,당진영덕선,164.4,당진,멧돼지,대구경북,0,15,당진영덕선_164.4,129.122829183,36.493955627,150~200km 미만구간,당진영덕선_150~200km 미만구간
3/15/2017,호남선,175.7,순천,고라니,전북,9,32,호남선_175.7,127.079779211,35.926543849,150~200km 미만구간,호남선_150~200km 미만구간
3/27/2017,호남선,169.5,순천,고라니,전북,8,10,호남선_169.5,127.055533041,35.878897152,150~200km 미만구간,호남선_150~200km 미만구간
3/28/2017,중부선,188.7,통영,고라니,전북,22,33,중부선_188.7,127.511706594,36.135876469,150~200km 미만구간,중부선_150~200km 미만구간
3/28/2017,서해안선,199.9,서울,고라니,전북,20,51,서해안선_199.9,126.555357225,36.386260944,150~200km 미만구간,서해안선_150~200km 미만구간
3/12/2017,중앙선,188,춘천,고라니,대구경북,22,35,중앙선_188,128.638001267,36.537337914,150~200km 미만구간,중앙선_150~200km 미만구간
4/23/2017,영동선,167.7,서창,고라니,강원,6,40,영동선_167.7,128.278484962,37.524070963,150~200km 미만구간,영동선_150~200km 미만구간
4/1/2017,중부선,183.3,대전,고라니,전북,3,9,중부선_183.3,127.527886124,36.092580009,150~200km 미만구간,중부선_150~200km 미만구간
4/1/2017,중부선,194.6,대전,고라니,전북,19,42,중부선_194.6,127.487102595,36.180415694,150~200km 미만구간,중부선_150~200km 미만구간
4/12/2017,중부선,186.1,대전,고라니,전북,11,59,중부선_186.1,127.509798546,36.112793138,150~200km 미만구간,중부선_150~200km 미만구간
4/17/2017,중부선,181,대전,고라니,전북,5,6,중부선_181,127.541605951,36.075440558,150~200km 미만구간,중부선_150~200km 미만구간
4/18/2017,중부선,183.9,대전,고라니,전북,7,28,중부선_183.9,127.524434824,36.097190054,150~200km 미만구간,중부선_150~200km 미만구간
4/26/2017,중부선,193.7,대전,고라니,전북,0,35,중부선_193.7,127.485087746,36.172526962,150~200km 미만구간,중부선_150~200km 미만구간
4/27/2017,중부선,186.1,대전,고라니,전북,1,8,중부선_186.1,127.509798546,36.112793138,150~200km 미만구간,중부선_150~200km 미만구간
4/4/2017,호남선,181,순천,고라니,전북,19,50,호남선_181,127.104681806,35.967842738,150~200km 미만구간,호남선_150~200km 미만구간
4/17/2017,서해안선,150.4,서울,고라니,전북,1,20,서해안선_150.4,126.785538768,36.049691624,150~200km 미만구간,서해안선_150~200km 미만구간
4/23/2017,서해안선,150.1,서울,고라니,전북,3,0,서해안선_150.1,126.787135604,36.047319284,150~200km 미만구간,서해안선_150~200km 미만구간
4/3/2017,서해안선,186.6,목포,고라니,전북,6,18,서해안선_186.6,126.581871552,36.277072941,150~200km 미만구간,서해안선_150~200km 미만구간
4/16/2017,서해안선,168,서울,고라니,전북,22,19,서해안선_168,126.62688266,36.130725408000004,150~200km 미만구간,서해안선_150~200km 미만구간
4/30/2017,서해안선,179.5,서울,고라니,전북,6,25,서해안선_179.5,126.572890821,36.222906688,150~200km 미만구간,서해안선_150~200km 미만구간
4/1/2017,중부내륙선,193,창원,고라니,충북,9,0,중부내륙선_193,128.00670873,36.748427876,150~200km 미만구간,중부내륙선_150~200km 미만구간
4/10/2017,중앙선,182,부산,멧돼지,대구경북,4,5,중앙선_182,128.604876161,36.49257263,150~200km 미만구간,중앙선_150~200km 미만구간
5/11/2017,영동선,154.4,인천,고라니,강원,0,34,영동선_154.4,128.152278257,37.470838201,150~200km 미만구간,영동선_150~200km 미만구간
5/21/2017,영동선,152.6,인천,고라니,강원,0,50,영동선_152.6,128.134817361,37.464059025,150~200km 미만구간,영동선_150~200km 미만구간
5/28/2017,영동선,154.5,인천,고라니,강원,7,40,영동선_154.5,128.152908159,37.471586029,150~200km 미만구간,영동선_150~200km 미만구간
5/14/2017,영동선,173.7,강릉,고라니,강원,2,7,영동선_173.7,128.331195355,37.557088632,150~200km 미만구간,영동선_150~200km 미만구간
5/15/2017,영동선,192.8,인천,고라니,강원,16,45,영동선_192.8,128.497371572,37.638049866,150~200km 미만구간,영동선_150~200km 미만구간
5/27/2017,영동선,162.2,강릉,고라니,강원,12,55,영동선_162.2,128.228613211,37.498365887,150~200km 미만구간,영동선_150~200km 미만구간
5/28/2017,영동선,199.6,강릉,너구리,강원,21,5,영동선_199.6,128.569910479,37.655066641,150~200km 미만구간,영동선_150~200km 미만구간
5/29/2017,영동선,162.3,강릉,기타,강원,1,20,영동선_162.3,128.229629686,37.498759827,150~200km 미만구간,영동선_150~200km 미만구간
5/30/2017,영동선,166.5,강릉,고라니,강원,0,10,영동선_166.5,128.265477987,37.52176103,150~200km 미만구간,영동선_150~200km 미만구간
5/18/2017,호남선,168.5,순천,고라니,전북,22,40,호남선_168.5,127.051891399,35.870374518,150~200km 미만구간,호남선_150~200km 미만구간
5/3/2017,중부선,189.5,통영,고라니,전북,1,10,중부선_189.5,127.510839024,36.142896879,150~200km 미만구간,중부선_150~200km 미만구간
5/3/2017,중부선,182.1,통영,고라니,전북,4,20,중부선_182.1,127.536659703,36.084505461,150~200km 미만구간,중부선_150~200km 미만구간
5/6/2017,중부선,151.4,통영,고라니,전북,3,1,중부선_151.4,127.647052248,35.859016712,150~200km 미만구간,중부선_150~200km 미만구간
5/12/2017,중부선,189.2,통영,고라니,전북,2,31,중부선_189.2,127.511900497,36.140343133,150~200km 미만구간,중부선_150~200km 미만구간
5/12/2017,중부선,173.1,대전,고라니,전북,2,59,중부선_173.1,127.583423693,36.013395502,150~200km 미만구간,중부선_150~200km 미만구간
5/12/2017,중부선,189.4,통영,고라니,전북,3,31,중부선_189.4,127.511290882,36.14207396,150~200km 미만구간,중부선_150~200km 미만구간
5/12/2017,중부선,187.3,통영,고라니,전북,3,44,중부선_187.3,127.508994973,36.123517304,150~200km 미만구간,중부선_150~200km 미만구간
5/14/2017,중부선,195.6,대전,고라니,전북,9,28,중부선_195.6,127.484960334,36.189247215,150~200km 미만구간,중부선_150~200km 미만구간
5/17/2017,중부선,197.1,통영,고라니,전북,8,18,중부선_197.1,127.489283852,36.202191171,150~200km 미만구간,중부선_150~200km 미만구간
5/19/2017,중부선,177.5,대전,고라니,전북,1,4,중부선_177.5,127.559215712,36.047499203,150~200km 미만구간,중부선_150~200km 미만구간
5/20/2017,중부선,190.4,통영,고라니,전북,4,17,중부선_190.4,127.503984408,36.148713041,150~200km 미만구간,중부선_150~200km 미만구간
5/20/2017,중부선,166.6,대전,고라니,전북,4,51,중부선_166.6,127.639344807,35.984619588,150~200km 미만구간,중부선_150~200km 미만구간
5/23/2017,중부선,198,통영,고라니,전북,1,27,중부선_198,127.49084208,36.210151092,150~200km 미만구간,중부선_150~200km 미만구간
5/25/2017,중부선,186,대전,고라니,전북,0,4,중부선_186,127.510257769,36.111972866,150~200km 미만구간,중부선_150~200km 미만구간
5/26/2017,중부선,189.5,대전,고라니,전북,5,11,중부선_189.5,127.510839024,36.142896879,150~200km 미만구간,중부선_150~200km 미만구간
5/30/2017,중부선,164.7,통영,고라니,전북,2,20,중부선_164.7,127.652343881,35.971264896,150~200km 미만구간,중부선_150~200km 미만구간
5/12/2017,호남선,177.9,순천,고라니,전북,5,8,호남선_177.9,127.090223492,35.943257505,150~200km 미만구간,호남선_150~200km 미만구간
5/25/2017,호남선,178.8,순천,고라니,전북,10,2,호남선_178.8,127.096566202,35.94937945,150~200km 미만구간,호남선_150~200km 미만구간
5/2/2017,서해안선,198.5,목포,고라니,전북,20,0,서해안선_198.5,126.556933074,36.373714961,150~200km 미만구간,서해안선_150~200km 미만구간
5/6/2017,서해안선,152.7,목포,고라니,전북,14,59,서해안선_152.7,126.765377081,36.060674622,150~200km 미만구간,서해안선_150~200km 미만구간
5/6/2017,서해안선,180,목포,고라니,전북,2,30,서해안선_180,126.569913012,36.226707951,150~200km 미만구간,서해안선_150~200km 미만구간
5/11/2017,서해안선,167.1,서울,고라니,전북,8,36,서해안선_167.1,126.632725279,36.124141518,150~200km 미만구간,서해안선_150~200km 미만구간
5/12/2017,서해안선,179.6,서울,고라니,전북,8,50,서해안선_179.6,126.572357519,36.223697761,150~200km 미만구간,서해안선_150~200km 미만구간
5/12/2017,서해안선,181.6,목포,고라니,전북,8,55,서해안선_181.6,126.561026554,36.239063389,150~200km 미만구간,서해안선_150~200km 미만구간
5/12/2017,서해안선,180,목포,고라니,전북,0,25,서해안선_180,126.569913012,36.226707951,150~200km 미만구간,서해안선_150~200km 미만구간
5/13/2017,서해안선,192.9,목포,고라니,전북,5,34,서해안선_192.9,126.580396858,36.329274781,150~200km 미만구간,서해안선_150~200km 미만구간
5/16/2017,서해안선,166.4,서울,고라니,전북,1,53,서해안선_166.4,126.63727559,36.119023908,150~200km 미만구간,서해안선_150~200km 미만구간
5/16/2017,서해안선,179.5,서울,고라니,전북,0,40,서해안선_179.5,126.572890821,36.222906688,150~200km 미만구간,서해안선_150~200km 미만구간
5/17/2017,서해안선,155.2,서울,고라니,전북,8,19,서해안선_155.2,126.741346243,36.071551154,150~200km 미만구간,서해안선_150~200km 미만구간
5/17/2017,서해안선,175.3,서울,고라니,전북,9,9,서해안선_175.3,126.592851361,36.188851747,150~200km 미만구간,서해안선_150~200km 미만구간
5/1/2017,중부내륙선,187.6,창원,고라니,충북,8,9,중부내륙선_187.6,128.066141838,36.74642657,150~200km 미만구간,중부내륙선_150~200km 미만구간
5/21/2017,중부내륙선,168,창원,고라니,충북,21,58,중부내륙선_168,128.162336068,36.596109186,150~200km 미만구간,중부내륙선_150~200km 미만구간
5/22/2017,중부내륙선,159,창원,고라니,충북,3,32,중부내륙선_159,128.171228258,36.529155208,150~200km 미만구간,중부내륙선_150~200km 미만구간
5/31/2017,중부내륙선,181,창원,고라니,충북,4,24,중부내륙선_181,128.111472556,36.702779567,150~200km 미만구간,중부내륙선_150~200km 미만구간
5/2/2017,중앙선,193,부산,고라니,대구경북,6,40,중앙선_193,128.637464673,36.579586218,150~200km 미만구간,중앙선_150~200km 미만구간
5/26/2017,중앙선,197,춘천,고라니,대구경북,23,50,중앙선_197,128.599453257,36.595555068,150~200km 미만구간,중앙선_150~200km 미만구간
5/27/2017,중앙선,182,부산,고라니,대구경북,3,40,중앙선_182,128.604876161,36.49257263,150~200km 미만구간,중앙선_150~200km 미만구간
6/27/2017,영동선,155,서창,고라니,강원,3,10,영동선_155,128.155756001,37.475471427,150~200km 미만구간,영동선_150~200km 미만구간
6/4/2017,영동선,173.4,강릉,고라니,강원,5,5,영동선_173.4,128.327888176,37.556509069,150~200km 미만구간,영동선_150~200km 미만구간
6/25/2017,영동선,174.8,서창,고라니,강원,16,0,영동선_174.8,128.343007123,37.560022899,150~200km 미만구간,영동선_150~200km 미만구간
6/26/2017,영동선,187.1,서창,고라니,강원,22,11,영동선_187.1,128.452537699,37.606361166,150~200km 미만구간,영동선_150~200km 미만구간
6/17/2017,호남선,155.4,천안,고라니,전북,8,3,호남선_155.4,126.998178205,35.764024488,150~200km 미만구간,호남선_150~200km 미만구간
6/12/2017,중부선,175.4,통영,고라니,전북,11,14,중부선_175.4,127.572391504,36.031957536,150~200km 미만구간,중부선_150~200km 미만구간
6/13/2017,중부선,181.9,통영,고라니,전북,0,30,중부선_181.9,127.537557637,36.082856861,150~200km 미만구간,중부선_150~200km 미만구간
6/14/2017,중부선,154.8,대전,고라니,전북,2,6,중부선_154.8,127.66108552,35.88658685,150~200km 미만구간,중부선_150~200km 미만구간
6/14/2017,중부선,182.1,통영,너구리,전북,23,28,중부선_182.1,127.536659703,36.084505461,150~200km 미만구간,중부선_150~200km 미만구간
6/16/2017,중부선,171,대전,고라니,전북,7,9,중부선_171,127.594097706,35.996946752,150~200km 미만구간,중부선_150~200km 미만구간
6/26/2017,중부선,177.6,대전,고라니,전북,2,41,중부선_177.6,127.558742006,36.048314225,150~200km 미만구간,중부선_150~200km 미만구간
6/29/2017,중부선,194.2,대전,멧돼지,전북,0,49,중부선_194.2,127.486707022,36.176836866,150~200km 미만구간,중부선_150~200km 미만구간
6/6/2017,서해안선,198.6,목포,고라니,전북,11,16,서해안선_198.6,126.556774393,36.374607185,150~200km 미만구간,서해안선_150~200km 미만구간
6/7/2017,서해안선,156,서울,고라니,전북,8,23,서해안선_156,126.734653887,36.076278984,150~200km 미만구간,서해안선_150~200km 미만구간
6/11/2017,서해안선,191,목포,고라니,전북,23,0,서해안선_191,126.590081501,36.31469258,150~200km 미만구간,서해안선_150~200km 미만구간
6/22/2017,서해안선,192.1,서울,고라니,전북,2,11,서해안선_192.1,126.586473438,36.324024165,150~200km 미만구간,서해안선_150~200km 미만구간
6/24/2017,서해안선,189.9,목포,고라니,전북,0,45,서해안선_189.9,126.588479042,36.304874018,150~200km 미만구간,서해안선_150~200km 미만구간
6/25/2017,서해안선,152.2,서울,고라니,전북,7,45,서해안선_152.2,126.770321957,36.058699973,150~200km 미만구간,서해안선_150~200km 미만구간
6/25/2017,서해안선,171.9,서울,고라니,전북,8,0,서해안선_171.9,126.607036726,36.160676794,150~200km 미만구간,서해안선_150~200km 미만구간
6/25/2017,서해안선,178.6,서울,너구리,전북,8,8,서해안선_178.6,126.576984303,36.215520948,150~200km 미만구간,서해안선_150~200km 미만구간
6/12/2017,경부선,178.4,부산,멧돼지,대구경북,20,5,경부선_178.4,128.310242945,36.139042187,150~200km 미만구간,경부선_150~200km 미만구간
6/5/2017,중앙선,156.9,춘천,고라니,대구경북,0,50,중앙선_156.9,128.581094657,36.293879345,150~200km 미만구간,중앙선_150~200km 미만구간
6/9/2017,중부내륙선,162.4,양평,고라니,충북,2,20,중부내륙선_162.4,128.146059354,36.549329769,150~200km 미만구간,중부내륙선_150~200km 미만구간
6/20/2017,중앙선,182.7,부산,고라니,대구경북,1,5,중앙선_182.7,128.604854505,36.498881281,150~200km 미만구간,중앙선_150~200km 미만구간
6/17/2017,당진영덕선,154.4,당진,고라니,대구경북,19,50,당진영덕선_154.4,129.025253149,36.45506684,150~200km 미만구간,당진영덕선_150~200km 미만구간
6/20/2017,당진영덕선,156,영덕,고라니,대구경북,8,55,당진영덕선_156,129.04069431,36.461644247,150~200km 미만구간,당진영덕선_150~200km 미만구간
6/29/2017,당진영덕선,155.6,당진,고라니,대구경북,1,40,당진영덕선_155.6,129.037400106,36.459213016,150~200km 미만구간,당진영덕선_150~200km 미만구간
7/25/2017,영동선,166.7,강릉,고라니,강원,10,20,영동선_166.7,128.267737035,37.521848297,150~200km 미만구간,영동선_150~200km 미만구간
7/9/2017,중부내륙선,167.4,창원,고라니,충북,3,40,중부내륙선_167.4,128.160014369,36.591076905,150~200km 미만구간,중부내륙선_150~200km 미만구간
7/22/2017,중부내륙선,158.4,양평,고라니,충북,10,18,중부내륙선_158.4,128.174265043,36.524357765,150~200km 미만구간,중부내륙선_150~200km 미만구간
7/18/2017,중부선,196,대전,고라니,전북,21,13,중부선_196,127.485301744,36.192817784,150~200km 미만구간,중부선_150~200km 미만구간
7/25/2017,중부선,184.7,통영,고라니,전북,20,57,중부선_184.7,127.520089397,36.103474962,150~200km 미만구간,중부선_150~200km 미만구간
7/12/2017,호남선,177.2,천안,고라니,전북,8,36,호남선_177.2,127.084101978,35.939402646,150~200km 미만구간,호남선_150~200km 미만구간
7/6/2017,당진영덕선,176.6,영덕,너구리,대구경북,22,15,당진영덕선_176.6,129.233459154,36.440594715,150~200km 미만구간,당진영덕선_150~200km 미만구간
7/15/2017,당진영덕선,171.8,영덕,멧돼지,대구경북,1,30,당진영덕선_171.8,129.196616643,36.469682812,150~200km 미만구간,당진영덕선_150~200km 미만구간
7/22/2017,당진영덕선,189.8,영덕,너구리,대구경북,6,35,당진영덕선_189.8,129.35427,36.379915732,150~200km 미만구간,당진영덕선_150~200km 미만구간
7/27/2017,당진영덕선,165.8,영덕,오소리,대구경북,0,10,당진영덕선_165.8,129.13843505,36.493679379,150~200km 미만구간,당진영덕선_150~200km 미만구간
8/13/2017,호남선,159.7,순천,고라니,전북,8,0,호남선_159.7,127.022589827,35.795896524,150~200km 미만구간,호남선_150~200km 미만구간
8/15/2017,호남선,169.1,천안,고라니,전북,7,27,호남선_169.1,127.054066503,35.875490701,150~200km 미만구간,호남선_150~200km 미만구간
8/7/2017,중부선,193.6,통영,고라니,전북,15,22,중부선_193.6,127.484771441,36.171662939,150~200km 미만구간,중부선_150~200km 미만구간
8/2/2017,중앙선,156.9,춘천,고라니,대구경북,6,15,중앙선_156.9,128.581094657,36.293879345,150~200km 미만구간,중앙선_150~200km 미만구간
8/20/2017,당진영덕선,166,영덕,고라니,대구경북,6,23,당진영덕선_166,129.140569863,36.493156709,150~200km 미만구간,당진영덕선_150~200km 미만구간
9/25/2017,영동선,159.2,강릉,멧돼지,강원,1,25,영동선_159.2,128.196468465,37.49124005,150~200km 미만구간,영동선_150~200km 미만구간
9/25/2017,영동선,156.2,강릉,멧돼지,강원,22,37,영동선_156.2,128.166284251,37.481984539,150~200km 미만구간,영동선_150~200km 미만구간
9/14/2017,중부내륙선,159.4,창원,고라니,충북,5,40,중부내륙선_159.4,128.168370946,36.53190948,150~200km 미만구간,중부내륙선_150~200km 미만구간
9/30/2017,호남선,183.8,순천,고라니,전북,22,36,호남선_183.8,127.113853247,35.991173368,150~200km 미만구간,호남선_150~200km 미만구간
9/18/2017,서해안선,152.4,서울,고라니,전북,5,39,서해안선_152.4,126.768226242,36.059289114,150~200km 미만구간,서해안선_150~200km 미만구간
9/17/2017,당진영덕선,165.2,당진,너구리,대구경북,7,50,당진영덕선_165.2,129.131000177,36.49393295,150~200km 미만구간,당진영덕선_150~200km 미만구간
10/8/2017,영동선,187.5,서창,멧돼지,강원,22,50,영동선_187.5,128.457047489,37.606220987,150~200km 미만구간,영동선_150~200km 미만구간
10/10/2017,영동선,166.9,서창,멧돼지,강원,0,8,영동선_166.9,128.269998064,37.521900804,150~200km 미만구간,영동선_150~200km 미만구간
10/21/2017,중부내륙선,155.2,양평,멧돼지,충북,0,25,중부내륙선_155.2,128.189829385,36.498555727,150~200km 미만구간,중부내륙선_150~200km 미만구간
10/8/2017,호남선,160.6,천안,고라니,전북,4,40,호남선_160.6,127.024951021,35.803764481,150~200km 미만구간,호남선_150~200km 미만구간
10/7/2017,중부선,184.7,대전,멧돼지,전북,20,45,중부선_184.7,127.520089397,36.103474962,150~200km 미만구간,중부선_150~200km 미만구간
10/29/2017,호남선,183.6,순천,고라니,전북,9,6,호남선_183.6,127.114040694,35.989377623,150~200km 미만구간,호남선_150~200km 미만구간
10/24/2017,서해안선,190.1,서울,고라니,전북,0,40,서해안선_190.1,126.588806865,36.306657041,150~200km 미만구간,서해안선_150~200km 미만구간
10/26/2017,중앙선,184.6,부산,멧돼지,대구경북,3,0,중앙선_184.6,128.617461151,36.511970921,150~200km 미만구간,중앙선_150~200km 미만구간
10/27/2017,중앙선,190.1,춘천,멧돼지,대구경북,7,10,중앙선_190.1,128.644270234,36.555564388,150~200km 미만구간,중앙선_150~200km 미만구간
10/3/2017,당진영덕선,152.6,당진,기타,대구경북,23,25,당진영덕선_152.6,129.005353098,36.456600596,150~200km 미만구간,당진영덕선_150~200km 미만구간
10/4/2017,당진영덕선,171.8,영덕,고라니,대구경북,4,0,당진영덕선_171.8,129.196616643,36.469682812,150~200km 미만구간,당진영덕선_150~200km 미만구간
11/6/2017,영동선,190.1,강릉,멧돼지,강원,21,35,영동선_190.1,128.473494593,37.624163723,150~200km 미만구간,영동선_150~200km 미만구간
11/1/2017,중부내륙선,164,창원,너구리,충북,3,55,중부내륙선_164,128.147859041,36.563622788000004,150~200km 미만구간,중부내륙선_150~200km 미만구간
11/1/2017,호남선,157.6,순천,고라니,전북,3,36,호남선_157.6,127.008217361,35.781168659,150~200km 미만구간,호남선_150~200km 미만구간
11/8/2017,중부선,157.1,통영,고라니,전북,0,42,중부선_157.1,127.665643255,35.906785008,150~200km 미만구간,중부선_150~200km 미만구간
11/20/2017,서해안선,172,서울,멧돼지,전북,9,12,서해안선_172,126.606322621,36.161367602,150~200km 미만구간,서해안선_150~200km 미만구간
11/27/2017,서해안선,187.7,목포,고라니,전북,9,5,서해안선_187.7,126.588631553,36.285184824,150~200km 미만구간,서해안선_150~200km 미만구간
4/16/2017,서해안선,198.6,서울,멧돼지,전북,9,1,서해안선_198.6,126.556774393,36.374607185,150~200km 미만구간,서해안선_150~200km 미만구간
4/23/2017,서해안선,195.3,목포,고라니,전북,3,33,서해안선_195.3,126.562800615,36.345296515,150~200km 미만구간,서해안선_150~200km 미만구간
4/24/2017,서해안선,198.3,서울,고라니,전북,21,22,서해안선_198.3,126.557250442,36.371930518,150~200km 미만구간,서해안선_150~200km 미만구간
4/30/2017,서해안선,185.6,목포,고라니,전북,11,16,서해안선_185.6,126.573950829,36.270740923,150~200km 미만구간,서해안선_150~200km 미만구간
11/16/2017,중앙선,199.5,부산,고라니,대구경북,6,20,중앙선_199.5,128.576440677,36.607607529,150~200km 미만구간,중앙선_150~200km 미만구간
12/19/2017,영동선,197,강릉,고라니,강원,9,35,영동선_197,128.542783885,37.646732861,150~200km 미만구간,영동선_150~200km 미만구간
12/26/2017,영동선,163.7,강릉,고라니,강원,8,57,영동선_163.7,128.241066719,37.507183994,150~200km 미만구간,영동선_150~200km 미만구간
12/21/2017,중부내륙선,156.6,양평,고라니,충북,11,55,중부내륙선_156.6,128.182127139,36.509476958,150~200km 미만구간,중부내륙선_150~200km 미만구간
12/2/2017,호남선,160.7,순천,고라니,전북,10,50,호남선_160.7,127.025155317,35.804651357,150~200km 미만구간,호남선_150~200km 미만구간
12/25/2017,호남선,161.7,순천,고라니,전북,3,51,호남선_161.7,127.028256851,35.813296987,150~200km 미만구간,호남선_150~200km 미만구간
12/10/2017,중부선,181.9,통영,고라니,전북,8,50,중부선_181.9,127.537557637,36.082856861,150~200km 미만구간,중부선_150~200km 미만구간
12/19/2017,중부선,162,대전,고라니,전북,18,33,중부선_162,127.663355085,35.949694476,150~200km 미만구간,중부선_150~200km 미만구간
12/21/2017,중부선,186.3,대전,고라니,전북,9,10,중부선_186.3,127.509165779,36.114518437,150~200km 미만구간,중부선_150~200km 미만구간
12/24/2017,중부선,188.4,통영,고라니,전북,4,15,중부선_188.4,127.51086165,36.133260812,150~200km 미만구간,중부선_150~200km 미만구간
12/28/2017,호남선,185.5,순천,고라니,전북,7,40,호남선_185.5,127.109977581,36.005977967,150~200km 미만구간,호남선_150~200km 미만구간
12/15/2017,서해안선,195,서울,고라니,전북,8,12,서해안선_195,126.56422339,36.342851746,150~200km 미만구간,서해안선_150~200km 미만구간
12/16/2017,서해안선,190.7,목포,고라니,전북,7,56,서해안선_190.7,126.589875153,36.311995777,150~200km 미만구간,서해안선_150~200km 미만구간
12/19/2017,서해안선,186.9,목포,고라니,전북,9,8,서해안선_186.9,126.584239919,36.278979045,150~200km 미만구간,서해안선_150~200km 미만구간
12/10/2017,경부선,162.5,서울,고라니,대구경북,6,30,경부선_162.5,128.408205219,36.050391848,150~200km 미만구간,경부선_150~200km 미만구간
12/16/2017,경부선,172.3,서울,고라니,대구경북,21,20,경부선_172.3,128.360721049,36.109281846,150~200km 미만구간,경부선_150~200km 미만구간
12/25/2017,경부선,168.8,부산,고라니,대구경북,22,30,경부선_168.8,128.360006926,36.077991545,150~200km 미만구간,경부선_150~200km 미만구간
1/5/2015,중부내륙선,232,내서,고라니,충북,8,25,중부내륙선_232,127.817427222,37.033705917,200~250km 미만구간,중부내륙선_200~250km 미만구간
1/31/2015,중부내륙선,240.5,내서,고라니,충북,18,40,중부내륙선_240.5,127.728816534,37.052413811,200~250km 미만구간,중부내륙선_200~250km 미만구간
1/23/2015,서해안선,237.6,서울,고라니,대전충남,3,6,서해안선_237.6,126.562280833,36.710797492,200~250km 미만구간,서해안선_200~250km 미만구간
